Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_PHONE	GAZE	STATE	67.967	87.166	19.199	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2039	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_HMI	GAZE	STATE	87.167	98.066	10.899	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2615	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_SCENE	GAZE	STATE	98.067	102.232	4.165	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2942	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_HMI	GAZE	STATE	102.233	103.266	1.033	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	3067	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_SCENE	GAZE	STATE	103.267	104.699	1.432	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	3098	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_PHONE	GAZE	STATE	104.700	206.666	101.966	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	3141	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_SCENE	GAZE	STATE	206.667	212.699	6.032	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6200	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_HMI	GAZE	STATE	212.700	226.599	13.899	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6381	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_SCENE	GAZE	STATE	226.600	227.866	1.266	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6798	NA				
P006_R1_B	2026-08-15 23:35:08.013		Media file	player #1:实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P006/P006_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	309.700	386.500|386.500	30.000|30.000	No focal subject	309.677	GAZE_HMI	GAZE	STATE	227.867	228.632	0.765	实验数据_校准版/P006/P006_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6836	NA				
