Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_PHONE	GAZE	STATE	169.067	209.666	40.599	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5072	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	209.667	217.432	7.765	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6290	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	217.433	224.266	6.833	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6523	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	224.267	224.832	0.565	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6728	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	224.833	230.432	5.599	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6745	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	230.433	236.599	6.166	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6913	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_PHONE	GAZE	STATE	236.600	237.499	0.899	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7098	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	237.500	246.932	9.432	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7125	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	246.933	249.232	2.299	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7408	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_PHONE	GAZE	STATE	249.233	319.566	70.333	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7477	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	319.567	320.199	0.632	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9587	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	320.200	321.432	1.232	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9606	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_PHONE	GAZE	STATE	321.433	333.532	12.099	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9643	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	333.533	338.366	4.833	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	10006	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	338.367	340.432	2.065	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	10151	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_SCENE	GAZE	STATE	340.433	340.866	0.433	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	10213	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	340.867	344.499	3.632	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	10226	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_OTHER	GAZE	STATE	344.500	345.599	1.099	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	10335	NA				
P038_R1_A	2026-08-19 01:00:34.438		Media file	player #1:实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P038/P038_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.865	543.900|543.900	30.000|30.000	No focal subject	334.817	GAZE_HMI	GAZE	STATE	345.600	350.832	5.232	实验数据_校准版/P038/P038_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	10368	NA				
