Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	550.700	560.299	9.599	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	16521	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	560.300	560.899	0.599	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	16809	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	560.900	561.932	1.032	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	16827	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	561.933	562.066	0.133	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	16858	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	562.067	570.032	7.965	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	16862	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	570.033	571.132	1.099	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17101	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	571.133	573.466	2.333	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17134	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	573.467	574.866	1.399	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17204	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	574.867	588.966	14.099	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17247	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	588.967	592.199	3.232	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17669	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	592.200	593.899	1.699	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17766	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	593.900	599.599	5.699	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17817	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	599.600	657.999	58.399	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	17988	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	658.000	659.532	1.532	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	19740	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	659.533	664.132	4.599	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	19786	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	664.133	672.232	8.099	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	19924	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	672.233	672.932	0.699	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	20167	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	672.933	673.832	0.899	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	20188	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	673.833	674.699	0.866	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	20215	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	674.700	714.199	39.499	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	20241	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	714.200	716.532	2.332	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	21426	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	716.533	734.799	18.266	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	21496	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	734.800	764.266	29.466	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	22044	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	764.267	765.699	1.432	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	22928	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	765.700	852.599	86.899	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	22971	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_SCENE	GAZE	STATE	852.600	856.866	4.266	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	25578	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_HMI	GAZE	STATE	856.867	861.699	4.832	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	25706	NA				
P037_R2_A	2026-08-19 00:41:29.586		Media file	player #1:实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P037/P037_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	334.133	937.333|937.333	30.000|30.000	No focal subject	334.106	GAZE_PHONE	GAZE	STATE	861.700	884.833	23.133	实验数据_校准版/P037/P037_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	25851	26545				
