Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_PHONE	GAZE	STATE	299.833	304.832	4.999	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8995	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_HMI	GAZE	STATE	304.833	305.899	1.066	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9145	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_SCENE	GAZE	STATE	305.900	307.366	1.466	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9177	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_PHONE	GAZE	STATE	307.367	313.066	5.699	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9221	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_HMI	GAZE	STATE	313.067	314.299	1.232	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9392	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_SCENE	GAZE	STATE	314.300	316.499	2.199	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9429	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_PHONE	GAZE	STATE	316.500	324.166	7.666	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9495	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_HMI	GAZE	STATE	324.167	327.566	3.399	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9725	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_SCENE	GAZE	STATE	327.567	331.099	3.532	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9827	NA				
P028_R1_A	2026-08-19 22:38:39.158		Media file	player #1:实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P028/P028_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	333.966	682.700|682.700	30.000|30.000	No focal subject	333.918	GAZE_HMI	GAZE	STATE	331.100	333.866	2.766	实验数据_校准版/P028/P028_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9933	NA				
