Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_PHONE	GAZE	STATE	123.333	152.766	29.433	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	3700	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_HMI	GAZE	STATE	152.767	155.066	2.299	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	4583	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_PHONE	GAZE	STATE	155.067	157.966	2.899	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	4652	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_HMI	GAZE	STATE	157.967	158.999	1.032	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	4739	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_PHONE	GAZE	STATE	159.000	170.099	11.099	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	4770	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_HMI	GAZE	STATE	170.100	173.499	3.399	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	5103	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_PHONE	GAZE	STATE	173.500	174.866	1.366	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	5205	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_HMI	GAZE	STATE	174.867	176.399	1.532	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	5246	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_PHONE	GAZE	STATE	176.400	231.999	55.599	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	5292	NA				
P014_R2_B	2026-08-19 15:33:04.709		Media file	player #1:实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P014/P014_R2_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	339.100	493.000|493.000	30.000|30.000	No focal subject	339.049	GAZE_HMI	GAZE	STATE	232.000	234.199	2.199	实验数据_校准版/P014/P014_R2_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6960	NA				
