Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_HMI	GAZE	STATE	157.000	165.232	8.232	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4710	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_PHONE	GAZE	STATE	165.233	179.599	14.366	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4957	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_HMI	GAZE	STATE	179.600	180.799	1.199	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5388	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_PHONE	GAZE	STATE	180.800	183.366	2.566	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5424	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_HMI	GAZE	STATE	183.367	185.266	1.899	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5501	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_PHONE	GAZE	STATE	185.267	193.132	7.865	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5558	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_HMI	GAZE	STATE	193.133	206.199	13.066	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5794	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_SCENE	GAZE	STATE	206.200	207.066	0.866	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6186	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_HMI	GAZE	STATE	207.067	208.399	1.332	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6212	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_PHONE	GAZE	STATE	208.400	210.466	2.066	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6252	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_HMI	GAZE	STATE	210.467	222.199	11.732	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6314	NA				
P042_R1_A	2026-08-19 03:58:51.595		Media file	player #1:实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P042/P042_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	346.367	541.700|541.700	30.000|30.000	No focal subject	346.325	GAZE_PHONE	GAZE	STATE	222.200	233.999	11.799	实验数据_校准版/P042/P042_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6666	NA				
