Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_PHONE	GAZE	STATE	310.633	316.299	5.666	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9319	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_HMI	GAZE	STATE	316.300	319.899	3.599	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9489	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	319.900	321.132	1.232	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9597	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_PHONE	GAZE	STATE	321.133	333.499	12.366	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9634	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	333.500	334.832	1.332	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10005	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_PHONE	GAZE	STATE	334.833	342.966	8.133	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10045	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_HMI	GAZE	STATE	342.967	345.032	2.065	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10289	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	345.033	345.866	0.833	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10351	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_HMI	GAZE	STATE	345.867	352.699	6.832	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10376	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	352.700	353.266	0.566	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10581	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_HMI	GAZE	STATE	353.267	357.766	4.499	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10598	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	357.767	358.999	1.232	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10733	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_HMI	GAZE	STATE	359.000	361.732	2.732	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10770	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	361.733	362.332	0.599	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10852	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_HMI	GAZE	STATE	362.333	363.366	1.033	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10870	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_PHONE	GAZE	STATE	363.367	391.432	28.065	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10901	NA				
P021_R2_A	2026-08-19 18:56:52.024		Media file	player #1:实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P021/P021_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.566	679.233|679.233	30.000|30.000	No focal subject	322.498	GAZE_SCENE	GAZE	STATE	391.433	392.532	1.099	实验数据_校准版/P021/P021_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	11743	NA				
