Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_PHONE	GAZE	STATE	187.400	227.032	39.632	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	5622	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_SCENE	GAZE	STATE	227.033	228.032	0.999	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6811	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_HMI	GAZE	STATE	228.033	229.099	1.066	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6841	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_PHONE	GAZE	STATE	229.100	231.532	2.432	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6873	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_HMI	GAZE	STATE	231.533	233.966	2.433	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	6946	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_SCENE	GAZE	STATE	233.967	239.199	5.232	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7019	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_HMI	GAZE	STATE	239.200	240.432	1.232	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7176	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_SCENE	GAZE	STATE	240.433	241.166	0.733	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7213	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_HMI	GAZE	STATE	241.167	246.632	5.465	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7235	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_PHONE	GAZE	STATE	246.633	258.499	11.866	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7399	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_HMI	GAZE	STATE	258.500	258.966	0.466	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7755	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_PHONE	GAZE	STATE	258.967	336.499	77.532	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	7769	NA				
P023_R1_B	2026-08-19 20:20:45.774		Media file	player #1:实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P023/P023_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	335.466	559.200|559.200	30.000|30.000	No focal subject	335.415	GAZE_HMI	GAZE	STATE	336.500	337.299	0.799	实验数据_校准版/P023/P023_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	10095	NA				
