Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_PHONE	GAZE	STATE	60.967	64.799	3.832	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1829	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_SCENE	GAZE	STATE	64.800	66.699	1.899	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1944	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_PHONE	GAZE	STATE	66.700	72.766	6.066	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2001	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_HMI	GAZE	STATE	72.767	74.099	1.332	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2183	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_PHONE	GAZE	STATE	74.100	82.332	8.232	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2223	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_HMI	GAZE	STATE	82.333	85.599	3.266	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2470	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_PHONE	GAZE	STATE	85.600	86.732	1.132	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2568	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_HMI	GAZE	STATE	86.733	96.266	9.533	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2602	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_PHONE	GAZE	STATE	96.267	101.632	5.365	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2888	NA				
P044_R1_B	2026-08-19 09:53:34.597		Media file	player #1:实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P044/P044_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	316.433	413.667|413.667	30.000|30.000	No focal subject	316.386	GAZE_SCENE	GAZE	STATE	101.633	102.899	1.266	实验数据_校准版/P044/P044_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	3049	NA				
