Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_PHONE	GAZE	STATE	132.433	161.832	29.399	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	3973	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_SCENE	GAZE	STATE	161.833	162.132	0.299	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	4855	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_HMI	GAZE	STATE	162.133	167.166	5.033	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	4864	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_SCENE	GAZE	STATE	167.167	172.732	5.565	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5015	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_PHONE	GAZE	STATE	172.733	174.399	1.666	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5182	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_SCENE	GAZE	STATE	174.400	177.432	3.032	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5232	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_PHONE	GAZE	STATE	177.433	185.666	8.233	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5323	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_SCENE	GAZE	STATE	185.667	186.699	1.032	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5570	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_HMI	GAZE	STATE	186.700	193.066	6.366	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5601	NA				
P027_R2_A	2026-08-19 22:28:48.364		Media file	player #1:实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P027/P027_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	340.166	521.333|521.333	30.000|30.000	No focal subject	340.128	GAZE_SCENE	GAZE	STATE	193.067	193.599	0.532	实验数据_校准版/P027/P027_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5792	NA				
