Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_HMI	GAZE	STATE	141.400	162.366	20.966	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	4242	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_SCENE	GAZE	STATE	162.367	163.132	0.765	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	4871	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_PHONE	GAZE	STATE	163.133	167.099	3.966	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	4894	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_HMI	GAZE	STATE	167.100	171.032	3.932	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5013	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_SCENE	GAZE	STATE	171.033	172.099	1.066	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5131	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_HMI	GAZE	STATE	172.100	173.632	1.532	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5163	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_PHONE	GAZE	STATE	173.633	184.132	10.499	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5209	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_HMI	GAZE	STATE	184.133	192.066	7.933	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5524	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_SCENE	GAZE	STATE	192.067	198.032	5.965	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5762	NA				
P011_R2_A	2026-08-19 12:23:02.718		Media file	player #1:实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P011/P011_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	335.433	496.300|496.300	30.000|30.000	No focal subject	335.385	GAZE_PHONE	GAZE	STATE	198.033	234.532	36.499	实验数据_校准版/P011/P011_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5941	NA				
