Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_PHONE	GAZE	STATE	167.133	170.099	2.966	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5014	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_HMI	GAZE	STATE	170.100	180.732	10.632	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5103	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_SCENE	GAZE	STATE	180.733	192.466	11.733	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5422	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_HMI	GAZE	STATE	192.467	193.599	1.132	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5774	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_SCENE	GAZE	STATE	193.600	197.999	4.399	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5808	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_HMI	GAZE	STATE	198.000	202.466	4.466	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	5941	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_SCENE	GAZE	STATE	202.467	205.532	3.065	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6074	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_HMI	GAZE	STATE	205.533	206.399	0.866	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6166	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_SCENE	GAZE	STATE	206.400	209.699	3.299	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6192	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_HMI	GAZE	STATE	209.700	217.432	7.732	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6291	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_SCENE	GAZE	STATE	217.433	220.666	3.233	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6523	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_HMI	GAZE	STATE	220.667	221.699	1.032	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6620	NA				
P018_R2_A	2026-08-19 17:09:23.266		Media file	player #1:实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P018/P018_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	343.799	548.400|548.400	30.000|30.000	No focal subject	343.743	GAZE_SCENE	GAZE	STATE	221.700	224.466	2.766	实验数据_校准版/P018/P018_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	6651	NA				
