Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_PHONE	GAZE	STATE	33.567	54.366	20.799	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1007	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_HMI	GAZE	STATE	54.367	54.599	0.232	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1631	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_PHONE	GAZE	STATE	54.600	55.399	0.799	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1638	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_HMI	GAZE	STATE	55.400	57.866	2.466	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1662	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_PHONE	GAZE	STATE	57.867	58.832	0.965	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1736	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_HMI	GAZE	STATE	58.833	65.166	6.333	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1765	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_SCENE	GAZE	STATE	65.167	71.199	6.032	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	1955	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_HMI	GAZE	STATE	71.200	72.899	1.699	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2136	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_SCENE	GAZE	STATE	72.900	74.732	1.832	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2187	NA				
P031_R1_B	2026-08-18 17:56:33.285		Media file	player #1:实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P031/P031_R1_B_DYNAMIC_SCENE_BORIS_SYNC.mp4	0.0	318.665	387.067|387.067	30.000|30.000	No focal subject	318.602	GAZE_HMI	GAZE	STATE	74.733	78.699	3.966	实验数据_校准版/P031/P031_R1_B_DYNAMIC_HMI_BORIS_SYNC.mp4	2242	NA				
