Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_PHONE	GAZE	STATE	267.467	268.832	1.365	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8024	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_HMI	GAZE	STATE	268.833	286.132	17.299	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8065	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_PHONE	GAZE	STATE	286.133	286.932	0.799	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8584	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_HMI	GAZE	STATE	286.933	292.566	5.633	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8608	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_PHONE	GAZE	STATE	292.567	302.266	9.699	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8777	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_HMI	GAZE	STATE	302.267	305.599	3.332	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9068	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_SCENE	GAZE	STATE	305.600	306.799	1.199	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9168	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_HMI	GAZE	STATE	306.800	311.866	5.066	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9204	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_PHONE	GAZE	STATE	311.867	320.066	8.199	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9356	NA				
P012_R1_A	2026-08-19 12:59:25.230		Media file	player #1:实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P012/P012_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.566	656.833|656.833	30.000|30.000	No focal subject	339.535	GAZE_HMI	GAZE	STATE	320.067	333.132	13.065	实验数据_校准版/P012/P012_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	9602	NA				
