Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_OTHER	GAZE	STATE	112.067	113.799	1.732	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	3362	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	113.800	114.499	0.699	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	3414	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	114.500	122.732	8.232	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	3435	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_PHONE	GAZE	STATE	122.733	126.599	3.866	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	3682	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	126.600	132.466	5.866	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	3798	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	132.467	133.466	0.999	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	3974	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	133.467	136.232	2.765	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4004	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_PHONE	GAZE	STATE	136.233	142.632	6.399	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4087	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	142.633	148.266	5.633	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4279	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	148.267	153.966	5.699	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4448	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	153.967	156.999	3.032	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4619	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_PHONE	GAZE	STATE	157.000	170.032	13.032	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	4710	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	170.033	170.699	0.666	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5101	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_PHONE	GAZE	STATE	170.700	199.199	28.499	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5121	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	199.200	201.032	1.832	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	5976	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	201.033	204.599	3.566	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6031	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	204.600	205.299	0.699	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6138	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	205.300	208.099	2.799	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6159	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_PHONE	GAZE	STATE	208.100	241.132	33.032	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	6243	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	241.133	242.866	1.733	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7234	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	242.867	244.699	1.832	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7286	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	244.700	247.166	2.466	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7341	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_PHONE	GAZE	STATE	247.167	266.232	19.065	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7415	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	266.233	271.432	5.199	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	7987	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	271.433	273.366	1.933	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8143	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	273.367	276.799	3.432	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8201	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	276.800	283.732	6.932	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8304	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_SCENE	GAZE	STATE	283.733	290.699	6.966	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8512	NA				
P024_R1_A	2026-08-19 20:47:39.849		Media file	player #1:实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P024/P024_R1_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	322.000	481.300|481.300	30.000|30.000	No focal subject	321.942	GAZE_HMI	GAZE	STATE	290.700	295.166	4.466	实验数据_校准版/P024/P024_R1_A_BASELINE_HMI_BORIS_SYNC.mp4	8721	NA				
