Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_PHONE	GAZE	STATE	281.333	308.199	26.866	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	8440	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_SCENE	GAZE	STATE	308.200	313.999	5.799	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9246	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_PHONE	GAZE	STATE	314.000	322.132	8.132	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9420	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_HMI	GAZE	STATE	322.133	322.799	0.666	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9664	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_PHONE	GAZE	STATE	322.800	325.432	2.632	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9684	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_HMI	GAZE	STATE	325.433	325.899	0.466	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9763	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_SCENE	GAZE	STATE	325.900	327.766	1.866	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9777	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_PHONE	GAZE	STATE	327.767	329.799	2.032	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9833	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_SCENE	GAZE	STATE	329.800	332.199	2.399	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9894	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_HMI	GAZE	STATE	332.200	334.432	2.232	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	9966	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_SCENE	GAZE	STATE	334.433	334.832	0.399	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10033	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_HMI	GAZE	STATE	334.833	335.532	0.699	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10045	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_SCENE	GAZE	STATE	335.533	336.332	0.799	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10066	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_PHONE	GAZE	STATE	336.333	428.666	92.333	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	10090	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_SCENE	GAZE	STATE	428.667	430.432	1.765	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	12860	NA				
P043_R2_A	2026-08-19 09:11:44.277		Media file	player #1:实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4|player #2:实验数据_校准版/P043/P043_R2_A_BASELINE_SCENE_BORIS_SYNC.mp4	0.0	339.034	642.833|642.833	30.000|30.000	No focal subject	338.988	GAZE_PHONE	GAZE	STATE	430.433	437.266	6.833	实验数据_校准版/P043/P043_R2_A_BASELINE_HMI_BORIS_SYNC.mp4	12913	NA				
